Word,Entropy
bonace,-0.02347855906772023
bonaci,-0.028772882436599024
bonagh,-0.04357796171874832
bonair,-0.017674901834586608
bonang,-0.06222366112809369
bonasa,-0.032799447891135855
bonbon,-0.17897115845758632
bondar,-0.0241096670195491
bonded,-0.04519515091410525
bonder,-0.022674833058077146
bondoc,-0.07714480665260362
bondon,-0.11414366439781275
bonduc,-0.04792626408792898
boneen,-0.0460166324234051
boners,-0.018967402708881937
bonete,-0.02905615918651871
bongar,-0.02922839403211011
bonged,-0.034586240989688995
bongos,-0.06068613301393065
bonier,-0.015269442855906526
bonify,-0.055437835449917525
boning,-0.06714954499330339
bonism,-0.030874850780858103
bonita,-0.023069714205119985
bonity,-0.035651100357593474
bonito,-0.047124243484727754
bonked,-0.03715053807321226
bonnaz,-0.07672655180097665
bonnes,-0.028255877604866596
bonnet,-0.0350874153469073
bonnie,-0.03647377408269762
bonnne,-0.07178651821661601
bonsai,-0.02152848394714362
bonser,-0.01646763094425522
bontee,-0.025348459916465383
bontok,-0.08124992837180893
bonxie,-0.03671671046289352
bonzer,-0.03189641164959958
bonzes,-0.0286938533194217
booboo,-0.3639794400322824
boodie,-0.04278000406151172
boodle,-0.049426051400663314
booger,-0.046455517986863475
boogie,-0.050547857001279915
boogum,-0.11392151559994884
boohoo,-0.2572109548192386
booing,-0.06707770726807338
boojum,-0.14999473430549745
booked,-0.06905423299605234
booker,-0.05198094073616699
bookie,-0.055354772519868534
bookit,-0.0720952886638846
booksy,-0.11249413971027514
booley,-0.053454279682506115
boolya,-0.06837926181125843
boomah,-0.07648442890637655
boomed,-0.05829480358533714
boomer,-0.04341278380467518
boopic,-0.07800761905678796
boopis,-0.05212828247432593
boorga,-0.05793758256346559
boosts,-0.08734512046621339
booted,-0.04476719250151477
bootee,-0.047957891421849974
booter,-0.03455966936790049
bootes,-0.031794945568827206
booths,-0.06573418090195866
bootid,-0.054322786485860954
bootie,-0.036450196446462746
bootle,-0.041559558290140054
boozed,-0.08114771379464815
boozer,-0.06070860583364012
boozes,-0.055158303422947044
bopeep,-0.06891635054907747
bopped,-0.06220931644132062
bopper,-0.047194008278343164
borage,-0.023844618621795034
borago,-0.05393728619475189
borana,-0.030979021757261645
borane,-0.016398395028327427
borani,-0.020193491336259632
borate,-0.017702562585850463
bordar,-0.04291719179626983
bordel,-0.022518114945998743
border,-0.04043816503483921
bordun,-0.033103769939209854
boread,-0.021178575331605526
boreal,-0.018790930118768135
borean,-0.018057432791220705
boreas,-0.01602075843131095
boreen,-0.0232462181693339
borele,-0.026632388938408424
borers,-0.0328177614015732
boreus,-0.02149709191897348
borghi,-0.04464775130238484
boride,-0.020670433683155
borine,-0.017120286179840224
boring,-0.0312672130358633
borish,-0.026827840618083396
borism,-0.026758210284897044
borith,-0.02914709253368174
bority,-0.0309922616275093
borize,-0.030696948428182012
borley,-0.025474655511148206
bornan,-0.03605808966627276
borneo,-0.03106626864766141
bornyl,-0.03627600071961429
borons,-0.036776693260295146
bororo,-0.1572777498301776
borrel,-0.031086103801954236
borrow,-0.1366978595589414
borsch,-0.041011701512960845
borsht,-0.033274805845975516
boruca,-0.031891216995023744
borzoi,-0.08004473937712075
boshas,-0.04942063488637952
bosher,-0.022897028917091247
boshes,-0.04089275333540412
bosker,-0.026625506805447938
bosket,-0.0291387335770088
bosomy,-0.09298384629606046
bosoms,-0.10798437277587045
bosons,-0.07559023567905782
bosque,-0.04494422534341631
bossed,-0.03904259800066575
bosser,-0.02988016182886335
bosses,-0.05651398052983406
bosset,-0.033353122322878855
bostal,-0.023135091106733886
boston,-0.04897176787707093
bosuns,-0.04752114602022072
botany,-0.03416044066698486
botchy,-0.07525439610641323
botein,-0.022552276859007427
botels,-0.021874085346937647
botete,-0.05571518921793731
botfly,-0.07223571017196148
bother,-0.025534790697036097
bothie,-0.02745645881096759
botone,-0.0405292193963884
botong,-0.07767114527911967
botony,-0.07602314895845899
botonn,-0.09586862533022306
bottle,-0.04155552223626124
bottom,-0.1313789725106813
boubas,-0.04492491906681109
boubou,-0.21732221750759134
boucan,-0.03405770393515791
bouche,-0.045737199000749254
boucle,-0.03429503107445504
boudin,-0.03441368119806071
bouffe,-0.07957278551214336
bougar,-0.03369847497087912
bougee,-0.039609734162364345
bouget,-0.031919904127562716
boughy,-0.08744830539947053
boughs,-0.05223801114846376
bought,-0.062257899235345505
bougie,-0.03295967093839831
boukit,-0.04420357472104312
boules,-0.02000697007008109
boulle,-0.04957977328618093
bounce,-0.03265413202344135
bouncy,-0.05808370967574872
bounds,-0.0329372182877532
bounty,-0.04756259568848421
bourgs,-0.0359434531864744
bourne,-0.023046208281113947
bourns,-0.024441082844077772
bourre,-0.04013445254071026
bourse,-0.02243888862019213
boused,-0.026120849923117095
bouser,-0.01989672596429854
bouses,-0.03486694282239226
boutel,-0.023835715100384413
bouton,-0.06035170527579114
boutre,-0.02378727573081719
bovate,-0.033549712434186495
bovids,-0.04272273288276271
bovine,-0.034294224311880714
bovoid,-0.09137615224800201
bovver,-0.059623911311442804
bowboy,-0.24042686005016564
bowden,-0.039850068733258026
bowels,-0.03476983998254273
bowery,-0.054841292792384505
bowers,-0.03268358782143309
bowess,-0.06316221957397926
bowfin,-0.06614649484362854
bowyer,-0.04362497804877471
bowing,-0.06043750223456426
bowker,-0.04745433935604453
bowled,-0.04174613334049022
bowleg,-0.046522329133053965
bowler,-0.031009869220694115
bowles,-0.028208108296437506
bowlin,-0.04148532716927285
bowman,-0.05115043917308468
bowmen,-0.04101169030792509
bowpin,-0.05481963569927798
bowpot,-0.12037826730606901
bowsaw,-0.06976098166224634
bowsed,-0.038045757681806104
bowser,-0.028921667383363162
bowses,-0.04986477337059967
bowsie,-0.029842356038227262
bowtel,-0.033796480936610473
bowtie,-0.03252812691436635
bowwow,-0.32043897708619046
boxcar,-0.04725763047135789
boxers,-0.03665591417989611
boxful,-0.10510221347906727
boxier,-0.028431456033127175
boxing,-0.06837637987606236
boxman,-0.05789426837725253
boxtop,-0.1368153331537928
bozine,-0.036918239753961794
braata,-0.06566259192852242
bracae,-0.0335616256282008
braced,-0.025044890846794086
bracer,-0.03523723115696086
braces,-0.017598337825275298
brache,-0.03135789987223973
bracky,-0.06528088566251986
bracon,-0.027730946330841347
bracts,-0.025145350715355702
bragas,-0.03975106327833736
brager,-0.0401095549512635
braggy,-0.08772922236886029
bragly,-0.0475014386033355
brahma,-0.06515103498517387
brahmi,-0.03948588938418284
brahms,-0.03511066579609814
brahui,-0.03453459697989596
braids,-0.02028011298566429
brayed,-0.029908001860699272
brayer,-0.04162779919889283
braies,-0.012477210694055647
brails,-0.016772755272889257
brainy,-0.027793858124589232
brains,-0.016680938968908755
braird,-0.03917177189385215
brairo,-0.035483901055070204
braise,-0.015461104992489287
braize,-0.02902313122312839
braked,-0.03218177253616962
braker,-0.045002363791932724
brakes,-0.02244769353728811
brakie,-0.025313477794839463
bramah,-0.06233972961146148
bramia,-0.041436549407625846
branch,-0.037815043754611345
brandi,-0.027217930491837558
brandy,-0.03892368567922343
brands,-0.022670259162482113
branky,-0.05065768876174669
branks,-0.02949510749817731
branle,-0.017933933128140442
branny,-0.055325796297407095
branta,-0.03604662467368863
brants,-0.01960482581886211
brarow,-0.06703500263580538
brasen,-0.014818516361026234
brashy,-0.04304215483701964
brasil,-0.01950399394311344
brasse,-0.029288197548939663
brassy,-0.05377322206123275
bratty,-0.06146628811036032
braula,-0.04100524965337334
brauna,-0.038688996205342926
bravas,-0.04914518597443802
braved,-0.03488678469970655
braver,-0.048601432481352166
braves,-0.02429655132888609
bravos,-0.033713072891460236
brawer,-0.04752948256682216
brawly,-0.05587354102422874
brawls,-0.03177187440020844
brawny,-0.05131213680305243
brawns,-0.0299689617372187
brazas,-0.05270926133719579
brazed,-0.03763390762861648
brazee,-0.04174606611027569
brazen,-0.0281810526171044
brazer,-0.05222718036090336
brazes,-0.0260311020687369
brazil,-0.037614332431153155
breach,-0.03596805496297724
breads,-0.021017917528955796
breaks,-0.027405702240006317
breams,-0.023226880518628576
breast,-0.02030691767219649
breath,-0.029329169882680004
brecht,-0.042488505056355305
brecia,-0.024590629733273223
bredes,-0.031254632021718014
breech,-0.05537908744745606
breedy,-0.05926154269614558
breeds,-0.03551875992130282
breeks,-0.04452513235511489
breeze,-0.09759426582564178
breezy,-0.08630298266981212
bregma,-0.0388763107880529
brehon,-0.03195990386419956
breird,-0.04135555940919145
brekky,-0.10408462367499724
brelan,-0.01991074122302042
brelaw,-0.03397746019210478
bremia,-0.025612645526466343
brenda,-0.025203025275391876
brents,-0.020616864648219314
breton,-0.02418852582018296
breves,-0.0421184497865304
brevet,-0.05117710043515922
brevis,-0.03111629016827718
brevit,-0.036845752136658014
brewed,-0.06207084685047219
brewer,-0.08527228297390918
brewis,-0.030062142814554115
brewst,-0.038489905130054854
briard,-0.0412459091703039
briary,-0.04982854973101214
briars,-0.029992127028137805
bribed,-0.04194087013888404
bribee,-0.045755203252199776
briber,-0.05737119938016969
bribes,-0.028777554936508704
bribri,-0.14490359857297866
bricky,-0.07015049559716272
bricks,-0.041565658311604865
bridal,-0.025277895083297093
brides,-0.018717956202912604
bridge,-0.03315647170437813
bridie,-0.03887440144996031
bridle,-0.02387032297381613
briefs,-0.029614167726091593
briery,-0.05241378454434648
briers,-0.031637407248131556
brieve,-0.04587196868879151
briggs,-0.05647212748028341
bright,-0.04685590977049043
brigid,-0.07065118141482213
brigue,-0.03196434329936554
brills,-0.03804288022862432
brimly,-0.04750147221844276
brimse,-0.024015618672446278
brince,-0.02419374512583746
brined,-0.022076437087630314
briner,-0.029381132115488477
brines,-0.014827583475958871
brings,-0.030027978660538284
brinie,-0.03273595567653588
brinks,-0.03303322079309162
brinny,-0.06213301911186027
brynza,-0.058955241838757305
briony,-0.03418121256226677
bryony,-0.07211813797279541
brique,-0.0425005146136771
brises,-0.027118931759938347
brisky,-0.05282433033137428
brisks,-0.060177330268370605
briton,-0.025098047536414002
britts,-0.04061733355655557
broach,-0.03900306663452345
broads,-0.02313054186221751
broche,-0.03638312534344275
brocho,-0.08806471682640366
brocht,-0.04900464121096784
brocks,-0.04588895776400267
brodee,-0.03382683089645543
brodie,-0.022857932306336228
brogan,-0.032018044553723125
brogue,-0.03452378412039275
broils,-0.01953872507193846
broken,-0.028358047361884364
broker,-0.05202555470652759
brokes,-0.025648510604909726
brolga,-0.033639341515187694
brolly,-0.07385010707240837
bromal,-0.03084535240373049
bromes,-0.021285744775577004
bromic,-0.0392012456199011
bromid,-0.03680431367343028
bromin,-0.0310635794390803
bromol,-0.06592310228679586
bromos,-0.0552013755803878
bromus,-0.03531332903678478
bronco,-0.06185600821793458
broncs,-0.02794218590589458
bronze,-0.037273934649963585
bronzy,-0.07041975932936767
brooch,-0.0857419308425283
broody,-0.08667546943239578
broods,-0.050893552523374276
brooke,-0.05768819208267502
brooky,-0.11147491845299923
brooks,-0.06592410177598518
broomy,-0.09379587299619058
brooms,-0.05564895401058461
broose,-0.03534905741379196
broses,-0.029696659199317098
brosot,-0.048950332643672344
brosse,-0.033821909644752006
brotan,-0.02234172975516383
brotel,-0.019891172748578552
brothe,-0.028944718382917567
brothy,-0.05522947556905323
broths,-0.033615438932915936
brough,-0.057851727338506534
brouze,-0.04413799836979279
browed,-0.04007625358500077
browet,-0.03244156801316192
browis,-0.03307324518080712
browny,-0.06234346985239638
browns,-0.0362003353541705
browse,-0.03243397996294889
browst,-0.04492059840502412
bruang,-0.03713239263831123
brubru,-0.1980924107893935
brucia,-0.030066754807270717
brucin,-0.033005147696512
bruges,-0.025638999770561208
brughs,-0.04962808940035485
bruins,-0.022436808965556075
bruise,-0.020236124256298806
bruits,-0.02378432208339228
brujas,-0.0397278823003682
brujos,-0.04884988398014649
brulee,-0.030559043571135612
brules,-0.018874105099174674
brulot,-0.03256700390642058
brumal,-0.035767787358934926
brumby,-0.11327857064834876
brumes,-0.024227992197117878
brummy,-0.11249791580732445
brunch,-0.0511169025010711
brunel,-0.021693587907980785
brunet,-0.021559649633591523
brunts,-0.026851422736332568
brushy,-0.05734095026564653
brutal,-0.02697496273754155
bruted,-0.0270939467712127
brutes,-0.019302036619679334
brutus,-0.052190024462341035
bubale,-0.045856691743043666
bubals,-0.046931109006446835
bubber,-0.07874065697786946
bubble,-0.10040497733245918
bubbly,-0.19275231933147133
buboed,-0.054287811087256485
buboes,-0.03761611179083099
bucayo,-0.05279454734633849
bucare,-0.025868738859645315
buccal,-0.06878874087888241
buccan,-0.06318724938284792
buccin,-0.06888768134459568
bucked,-0.053892721526548615
bucker,-0.041322172884656984
bucket,-0.04502175298580252
buckie,-0.04717532724273306
buckle,-0.053324969087883506
buckra,-0.05219975939740465
buddah,-0.08283289066494981
budded,-0.10334211301668879
budder,-0.05202086651956786
buddha,-0.08725260496800182
buddhi,-0.09847023742381633
buddie,-0.05246722135986026
buddle,-0.06121083346421936
budged,-0.07535400215125032
budger,-0.03817672886272755
budges,-0.03312840308981281
budget,-0.039666052913074214
budgie,-0.03995302956580007
budlet,-0.029700621299959932
buduma,-0.08957020077931561
budzat,-0.05988916139984045
buenas,-0.021656326682082377
buenos,-0.025681841104265416
buffed,-0.08946203632816913
buffer,-0.06765737514175996
buffet,-0.07395742666385895
buffin,-0.0919835503441741
buffle,-0.08642965784002525
buffos,-0.08998811499785564
bugala,-0.06472419259414457
bugara,-0.056843188962319074
bugdom,-0.07615808672203755
bugeye,-0.068403666379132
bugged,-0.07597436447379051
bugger,-0.057202491879833846
bugled,-0.04143173572426565
bugler,-0.030972968796947
bugles,-0.028006632789540846
buglet,-0.03345481250436632
bugong,-0.0943323947592004
bugout,-0.09082255176949498
bugsha,-0.05073642430698725
buibui,-0.1930751095194761
buicks,-0.05186696311247101
buyers,-0.034695891228576546
buying,-0.06125213522601089
builds,-0.03249794503005771
buyout,-0.09317326294347801
bukshi,-0.06606800580917459
bulbar,-0.047878367042092286
bulbed,-0.05677849108587191
bulbel,-0.08404467494368316
bulbil,-0.10751144855479666
bulbul,-0.23780776585978802
bulbus,-0.11027547540064601
bulder,-0.027853594411204257
bulgar,-0.03497014792471376
bulged,-0.04103539568156756
bulger,-0.030569110175257562
bulges,-0.0277349622156558
bulgur,-0.08088447164865774
bulies,-0.01732282840614072
bulimy,-0.05718841835492604
bulked,-0.04574596357971652
bulker,-0.03415802037926187
bulkin,-0.046373234927303005
bullae,-0.043005610733409534
bullan,-0.051150856000414746
bulled,-0.05456062233378135
buller,-0.0400171358163594
bullet,-0.04433020731212038
bullit,-0.05641988736258822
bullom,-0.08677113802766871
bultey,-0.03443222777324176
bulten,-0.022219585901409877
bulter,-0.022126167277316464
bultow,-0.056736962982358134
bumbee,-0.07779345944941708
bumble,-0.06924216385572882
bumfeg,-0.06755704749262025
bumkin,-0.06187494472835989
bummed,-0.07169911669672283
bummel,-0.060230327846482794
bummer,-0.053275729678763414
bummie,-0.05959461462495878
bummil,-0.07811313911949637
bummle,-0.0685066428987241
bumped,-0.049796848443855166
bumpee,-0.05422727027907427
bumper,-0.037546461288580274
bumpsy,-0.08316505050385258
buncal,-0.03466085532277901
bunchy,-0.07825297348369972
buncos,-0.033625348666537325
bunder,-0.026173437396920674
bundle,-0.030672694007787563
bundoc,-0.0489080134646343
bundts,-0.032380493845277795
bunged,-0.04029503414911686
bungee,-0.043310510961328465
bungey,-0.04535166285352577
bunger,-0.029674428408379933
bungfu,-0.1502468027898334
bungle,-0.03803465125036613
bungos,-0.03955931598348286
bunyah,-0.05084739225807954
bunyan,-0.06954270756574636
bunyas,-0.03175025540422348
bunyip,-0.055232621943093134
bunion,-0.05209456203972598
bunked,-0.043156316223302
bunker,-0.032028187352088205
bunkie,-0.036918791041720925
bunkos,-0.04315853033836712
bunkum,-0.13147087845494784
bunnia,-0.047459018578975665
bunsen,-0.03669396648131879
buntal,-0.028064477666120493
bunted,-0.027106597256579663
bunter,-0.02073968976814715
bunton,-0.060578799976437156
buoyed,-0.04003322176568873
buqsha,-0.0712028568681865
burans,-0.01941425953477615
burble,-0.04453879577571407
burbly,-0.08391992928062698
burbot,-0.0585120557825763
burden,-0.024332326767043437
burdie,-0.024233021017164548
burdon,-0.034115741538352534
bureau,-0.04014135708374225
burele,-0.03254750042118609
burely,-0.03700108306531
burets,-0.022992849900850446
burgau,-0.06469670215942418
burgee,-0.03909615807157283
burger,-0.05092940415577475
burghs,-0.04603782114601708
burgle,-0.03276517616877678
burgoo,-0.07559206434089298
burgul,-0.08148163282416442
burgus,-0.06590745333386096
burhel,-0.02742312607060475
burial,-0.021412805399020088
burian,-0.02044750501480255
buriat,-0.02078004134290668
buried,-0.021449943369525194
burier,-0.030072160116518747
buries,-0.014780473023632152
burins,-0.020850317086152505
burion,-0.024194825291284205
buriti,-0.046017524344251166
burked,-0.039892233282802655
burkei,-0.03135192310616822
burker,-0.05701170821805424
burkes,-0.027573067377058762
burkha,-0.05286556262194412
burlap,-0.03358419257021061
burled,-0.025991732055109466
burley,-0.029757854381587377
burler,-0.036497775269284015
burlet,-0.021170037094360505
burman,-0.03145191236322814
burned,-0.02482044053458616
burner,-0.03462515607886479
burnet,-0.02029197015449983
burnie,-0.020208387310791824
burnup,-0.07351192564729105
burnut,-0.05568287613582814
burped,-0.03434159248002979
burrah,-0.05703528585428912
burred,-0.04603256374324102
burree,-0.050754128263479546
burrel,-0.036725147854816745
burrer,-0.06791315473393779
burrio,-0.045594352722935064
burros,-0.0440697171229113
burrow,-0.08437254773590622
bursae,-0.017954433861557095
bursal,-0.02370619385108962
bursar,-0.038807704595134516
bursas,-0.03669002230873316
bursch,-0.04745976035234262
burses,-0.03166778634106949
bursty,-0.04104301734688786
bursts,-0.04773744803042789
burton,-0.028856032765926905
busaos,-0.04281855834853621
busbar,-0.04314030870922295
busboy,-0.08441428873509932
busera,-0.022676135083231835
bushed,-0.03485675296287702
bushel,-0.029791061625549765
busher,-0.02683213662879172
bushes,-0.04811454678572815
bushet,-0.030406027602870533
bushie,-0.029054364139790817
bushwa,-0.05943780014957289
busied,-0.022385794678772445
busier,-0.01678549763954941
busies,-0.030229613278942656
busily,-0.03959665788563871
busine,-0.021845046376275972
busing,-0.04008903404878249
busked,-0.04111335807934106
busker,-0.03145848299619465
busket,-0.03452266585782444
buskin,-0.04258067992147995
buskle,-0.03890777901046617
busman,-0.03397844399424404
busmen,-0.027228745592347916
bussed,-0.045862755908394066
busser,-0.03515940097860928
busses,-0.06690097023911577
busted,-0.026517062228407582
bustee,-0.03026234542938905
buster,-0.02086323425137043
bustic,-0.035438668566735956
bustle,-0.02529299723048717
busway,-0.05853782288279762
butane,-0.02314626252738124
butcha,-0.05248445246384372
butein,-0.02577465913844238
butene,-0.03497943914036149
buteos,-0.026705318034120937
butyls,-0.04488904726534625
butine,-0.0244321725996457
butyne,-0.037009587687447755
butled,-0.02927118382264985
butler,-0.022587799063356718
butles,-0.020806117702114834
butoxy,-0.09097438448598438
buttal,-0.054116672094161884
butted,-0.05154290899643312
butter,-0.04045396413525323
buttes,-0.037365632180565087
buttle,-0.04984340088540131
button,-0.06224753905928678
bututs,-0.10685086015389741
buxine,-0.0437872404125445
buzane,-0.0407457253382463
buzuki,-0.17463751227517266
buzzed,-0.09975097749258362
buzzer,-0.07473667191138535
buzzes,-0.0684356858893044
buzzle,-0.09487614377027195
bwanas,-0.05083071020084807
cabaan,-0.07796323815117107
caback,-0.13398776255017902
cabaho,-0.0626743769683018
cabala,-0.08344580163871318
caball,-0.08226842130176082
cabals,-0.03608669164054
cabana,-0.07927722804303661
cabane,-0.03408328503178571
cabasa,-0.07512558077437097
cabbed,-0.04331245615553547
cabber,-0.03332984498160221
cabbie,-0.037683398030537475
cabble,-0.04241216738876623
cabers,-0.019091729303600886
cabful,-0.05290035201695507
cabiai,-0.06567314034918181
cabins,-0.01942799466760416
cabiri,-0.037791291319818704
cabled,-0.02326286212944381
cabler,-0.01781500960166237
cables,-0.016231903884063842
cablet,-0.019331512586735437
cabman,-0.05688092528173348
cabmen,-0.023747347706409187
cabobs,-0.043679831180807864
cabook,-0.07587545538217734
cabots,-0.023663041017391428
cabree,-0.023561276882667976
cabret,-0.017879189805457676
cabrie,-0.018156837145414235
cabrit,-0.02227272690397973
cabuya,-0.07202153039552625
cabuja,-0.09335136474579053
caburn,-0.026887045786003656
cacana,-0.10810663540300339
cacaos,-0.04684690988577232
cacara,-0.10030644921206165
caccia,-0.1018518723944174
cached,-0.042978048586460316
caches,-0.03176227840758818
cachet,-0.03725711813230305
cachot,-0.05371739633209609
cachou,-0.06025015179573988
cachua,-0.0961866444140035
cacked,-0.0486520949300131
cackle,-0.04717197469603528
cacoon,-0.06326166202529435
cactal,-0.06074318905599317
cactus,-0.03673892780778778
cadbit,-0.027924343006958924
cadded,-0.05811247524353798
caddie,-0.030603538768117205
caddis,-0.031373019947487014
caddle,-0.033752212081351124
caddow,-0.06991406486072596
cadeau,-0.035950779038850765
cadent,-0.01906366293004272
cadere,-0.02336718997634792
cadets,-0.017205982293291552
cadged,-0.04128612404362723
cadger,-0.020911034933899633
cadges,-0.018338022573566426
cadish,-0.02632168450196859
cadism,-0.024649314987534466
cadjan,-0.06536458279759257
cadmia,-0.04401984350876749
cadmic,-0.051325573881929376
cadmus,-0.028504492697182936
cadouk,-0.040389777208436464
cadres,-0.013147605742247362
caduac,-0.07601232489392001
caduca,-0.07900994984316737
caduke,-0.03279720912499208
cadwal,-0.06096032247985333
caecal,-0.05666209317445292
caecum,-0.0522738560578428
caelum,-0.02813774739491995
caelus,-0.01798467177104451
caeoma,-0.039487148830201664
caesar,-0.02289654934156095
cafard,-0.05138066007870624
caffle,-0.048651640005561464
caffoy,-0.0842039074657849
caffre,-0.04223388406487449
cafila,-0.0445356068225383
caftan,-0.04746246748898093
cafuso,-0.034896524116784455
cageot,-0.02360384929551408
cagers,-0.01828168141278505
cagier,-0.014882826543236295
cagily,-0.03380469870983291
caging,-0.046996710008775824
cagmag,-0.10647636320789938
cahier,-0.015193634066005074
cahill,-0.043056358340342195
cahita,-0.0405648783021739
cahoot,-0.04952425681603109
cahows,-0.03890099772282748
cayapa,-0.11401897027792106
cayapo,-0.061775894453296204
caille,-0.027322551910678436
caiman,-0.037400145931696466
cayman,-0.058449186567964294
caique,-0.03208424838697572
cairba,-0.037426679456363396
cairds,-0.01637481963309971
cairny,-0.022414981555906075
cairns,-0.013394786589987112
caisse,-0.02357662778165181
caitif,-0.04842066163952289
cayuca,-0.09596587607654454
cayuco,-0.06203582887273185
cayuga,-0.06956642638543174
cayuse,-0.024295182073516875
cajang,-0.08124683578194067
cajava,-0.1786519359529658
cajeta,-0.05268486349234368
cajole,-0.02905829710734069
cajuns,-0.0328463880269191
cakier,-0.017264214864108306
cakile,-0.02287680606856131
caking,-0.03951228172539928
calaba,-0.0843627993547997
calade,-0.029235061028384107
calais,-0.02234170510408517
calalu,-0.06625702579832642
calami,-0.04112453846401702
calash,-0.041825996112327686
calcar,-0.0510786910881407
calced,-0.031042065770431435
calces,-0.021911853040452164
calche,-0.04151643010752052
calcic,-0.06372556171057134
calden,-0.015536898095340682
calean,-0.02681760817943228
calefy,-0.04175454832234193
calesa,-0.026779999597425476
calgon,-0.02626254880527001
calico,-0.03430691289436925
califs,-0.02306987555763485
caliga,-0.03877604588711341
caligo,-0.025099997212635304
calili,-0.05624473920770062
calina,-0.027967045398219776
caline,-0.014313908780852713
calyon,-0.027527415820387292
caliph,-0.0323830687624942
calite,-0.014598191742983156
calked,-0.025829306097817657
calker,-0.01981739879317014
calkin,-0.027696746320711098
callan,-0.05496126286920206
callas,-0.04712450344155726
callat,-0.05678898572235968
called,-0.030012208693217232
caller,-0.022606437519830953
calles,-0.021096254174923487
callet,-0.025033995070026297
callid,-0.036637423629893834
calloo,-0.0643898724243483
callop,-0.0493502134776689
callot,-0.03563860674272708
callow,-0.05803695330255185
callum,-0.055072723841867566
callus,-0.0344831456967179
calmed,-0.021162838979391738
calmer,-0.016202313625643047
calmly,-0.06953899197589014
calool,-0.06214328964763296
calory,-0.02531742869044654
calpac,-0.08159646427158489
calpul,-0.05655655518368732
calque,-0.03506446295166754
caltha,-0.046099253875045355
calusa,-0.033667531144139166
calved,-0.028028599141634202
calver,-0.021400963917234603
calves,-0.01978062386582348
calvin,-0.02943812989136507
calvus,-0.03194646454431547
calxes,-0.02119568542120283
camaca,-0.1474465791964823
camail,-0.03735140178515672
camaka,-0.12430733102148347
camara,-0.0705996830704939
camass,-0.062318809809707616
camata,-0.07874511882310695
camber,-0.022648005961473438
cambia,-0.053286107782879344
cambio,-0.034417094251951566
camden,-0.020467102622337377
camels,-0.019196644294378538
cameos,-0.020030077094814264
camera,-0.03460363568719447
camery,-0.03057022395581157
camias,-0.029352003504540765
camino,-0.024177578500250697
camion,-0.022999153853965996
camisa,-0.03458269795738338
camise,-0.01760945994376533
camize,-0.03342760667755411
camlet,-0.017778794926103438
cammas,-0.06639606684599833
cammed,-0.039973965054604
camoca,-0.07747937109217935
camois,-0.01931260296839594
camote,-0.021094698915960747
campal,-0.05830108512838119
camped,-0.028319755272696527
camper,-0.021930820924977584
campho,-0.0511212679830011
campit,-0.03080624682894687
cample,-0.027930725395324756
campoo,-0.06307152153256707
campos,-0.029640181337099517
campus,-0.0344410618234307
camuse,-0.022605016721297267
canaan,-0.10050014170112316
canaba,-0.07952043782610492
canada,-0.06729173017400807
canale,-0.02440229549230958
canali,-0.029364864644579918
canals,-0.02387274326153913
canamo,-0.04113677884507536
canape,-0.032732015985964556
canard,-0.031084225837961763
canari,-0.026889710343506103
canary,-0.03895560658508119
canaut,-0.03387670002858494
cancan,-0.10454235834960204
cancel,-0.025181968772201798
cancer,-0.022550728323066135
cancha,-0.08403942426392855
canchi,-0.04999774352989973
cancri,-0.03170938615681208
candid,-0.038308972935710714
candyh,-0.04351983895728196
candil,-0.02051919259255345
candys,-0.02532930826935359
candle,-0.017236755803488036
candor,-0.018957362996845795
canduc,-0.04805927234435061
canela,-0.02718140431628465
canell,-0.029428267218893855
canelo,-0.017311107938741386
caners,-0.013287816595652063
caneva,-0.046808521433277
canful,-0.035348564392218756
cangan,-0.07873225544206064
cangia,-0.040581555877391075
cangle,-0.021158581065804982
cangue,-0.02536427022191515
canham,-0.05666805649448153
canids,-0.016667089544716046
canine,-0.025756065502111167
caning,-0.04498866451521912
canion,-0.03147760551021348
canyon,-0.04903630664201039
canjac,-0.10626733326589696
canker,-0.019173566402738325
canman,-0.07309146340362042
cannas,-0.04457303836498019
cannat,-0.055065371097405384
canned,-0.028632010486084804
cannel,-0.023777652846111125
canner,-0.02131122502688301
cannet,-0.024022724906121857
cannie,-0.026120746836788153
cannon,-0.06422371743115735
cannot,-0.03497968565114809
canoed,-0.016058362531303452
canoes,-0.011318157313583535
canons,-0.02740658967883808
canopy,-0.036506022175599416
canroy,-0.024249987682304193
cansos,-0.027613876117277083
cantab,-0.04180520852999572
cantar,-0.02583828581347141
canted,-0.015566362857361028
cantel,-0.013387440568546382
canter,-0.01216970641582733
canthi,-0.026704717444204492
cantic,-0.0334337851342692
cantil,-0.01733619377278883
cantle,-0.014805959997959608
canton,-0.034463306060410766
cantor,-0.01639209779823333
cantos,-0.015998859309432123
cantus,-0.01810979168229489
cantut,-0.03910895198139745
canuck,-0.06638765858716807
canula,-0.03452624698725162
canvas,-0.04192959563190775
canzon,-0.062045552602759714
canzos,-0.028214262102073943
caoine,-0.014682527565093874
capers,-0.018938045515204834
capful,-0.05040195174870472
caphar,-0.05213410909291834
capias,-0.0295204331199899
caping,-0.032501913853721996
capita,-0.037793505434883815
capite,-0.019667863109010447
capito,-0.025105969496692516
capivi,-0.07027792374577856
capkin,-0.03782483247384658
caplan,-0.04066367758443668
caplet,-0.018938883651879276
